"","Longitude","Latitude","Hwy_Roads","Major_Roads","Res_Roads","Local_Trucks","Local_Restricted_Trucks","Commerical.Zone","Industrial.Zone","Residential.Zone","NDVI_50","NDVI_100","NDVI_250","NDVI_500","NDVI_1000","NDVI_2500","NLCD_Water_50","NLCD_DevOpen_50","NLCD_DevLow_50","NLCD_DevMed_50","NLCD_DevHigh_50","NLCD_Barren_50","NLCD_Deciduous_50","NLCD_Evergreen_50","NLCD_MixForest_50","NLCD_Shrub_50","NLCD_Herbaceous_50","NLCD_Pasture_50","NLCD_Crops_50","NLCD_WoodyWet_50","NLCD_EmergWet_50","NLCD_Water_100","NLCD_DevOpen_100","NLCD_DevLow_100","NLCD_DevMed_100","NLCD_DevHigh_100","NLCD_Barren_100","NLCD_Deciduous_100","NLCD_Evergreen_100","NLCD_MixForest_100","NLCD_Shrub_100","NLCD_Herbaceous_100","NLCD_Pasture_100","NLCD_Crops_100","NLCD_WoodyWet_100","NLCD_EmergWet_100","NLCD_Water_250","NLCD_DevOpen_250","NLCD_DevLow_250","NLCD_DevMed_250","NLCD_DevHigh_250","NLCD_Barren_250","NLCD_Deciduous_250","NLCD_Evergreen_250","NLCD_MixForest_250","NLCD_Shrub_250","NLCD_Herbaceous_250","NLCD_Pasture_250","NLCD_Crops_250","NLCD_WoodyWet_250","NLCD_EmergWet_250","NLCD_Water_500","NLCD_DevOpen_500","NLCD_DevLow_500","NLCD_DevMed_500","NLCD_DevHigh_500","NLCD_Barren_500","NLCD_Deciduous_500","NLCD_Evergreen_500","NLCD_MixForest_500","NLCD_Shrub_500","NLCD_Herbaceous_500","NLCD_Pasture_500","NLCD_Crops_500","NLCD_WoodyWet_500","NLCD_EmergWet_500","NLCD_Water_1000","NLCD_DevOpen_1000","NLCD_DevLow_1000","NLCD_DevMed_1000","NLCD_DevHigh_1000","NLCD_Barren_1000","NLCD_Deciduous_1000","NLCD_Evergreen_1000","NLCD_MixForest_1000","NLCD_Shrub_1000","NLCD_Herbaceous_1000","NLCD_Pasture_1000","NLCD_Crops_1000","NLCD_WoodyWet_1000","NLCD_EmergWet_1000","NLCD_Water_2500","NLCD_DevOpen_2500","NLCD_DevLow_2500","NLCD_DevMed_2500","NLCD_DevHigh_2500","NLCD_Barren_2500","NLCD_Deciduous_2500","NLCD_Evergreen_2500","NLCD_MixForest_2500","NLCD_Shrub_2500","NLCD_Herbaceous_2500","NLCD_Pasture_2500","NLCD_Crops_2500","NLCD_WoodyWet_2500","NLCD_EmergWet_2500","Impervious_50","Impervious_100","Impervious_250","Impervious_500","Impervious_1000","Impervious_2500","Distance_to_NPL","Distance_to_Rail","Elevation_50","Elevation_100","Elevation_250","Elevation_500","Elevation_1000","Elevation_2500","Distance_to_TRI","Exp_TRI_100","Exp_TRI_500","Exp_TRI_1000","Exp_TRI_5000","Exp_TRI_10000","Total_Road_50","Total_Road_100","Total_Road_250","Total_Road_500","Total_Road_1000","Total_Road_2500","Hwy_Road_50","Hwy_Road_100","Hwy_Road_250","Hwy_Road_500","Hwy_Road_1000","Hwy_Road_2500","Maj_Road_50","Maj_Road_100","Maj_Road_250","Major_Road_500","Major_Road_1000","Major_Road_2500","Res_Road_50","Res_Road_100","Res_Road_250","Res_Road_500","Res_Road_1000","Res_Road_2500","Pop_50","Pop_100","Pop_250","Pop_500","Pop_1000","Pop_2500","Pop_10K","MinDist2Port","MinDist2MainPort","XpsExpPort_100","XpsEXP_Port_500","XpsEXP_Port_1000","XpsEXP_Port_5000","XpsEXP_Port_10K","XpsExp_MainPort_100","XpsExp_MainPort_500","XpsEXP_MainPort_1000","XpsEXP_MainPort_5000","XpsEXP_MainPort_10K","Dist2MainAirport","Dist2Airport","RestCount_50m","RestCount_100m","RestCount_250m","RestCount_500m","RestCount_1000m","RestCount_2500m","DailyTripsCount_50m","DailyTripsCount_100m","DailyTripsCount_250m","DailyTripsCount_500m","DailyTripsCount_1000m","NEAR_FID"
"610",-122.28371,37.80178,1,0,0,1,0,0,1,0,0.05194,0.06803,0.08053,0.07929,0.06191,0.06453,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53184,87.46816,0,0,0,0,0,0,0,0,0,0,0,0,0.91621,24.728,74.35579,0,0,0,0,0,0,0,0,0,0,6.41374,1.16129,0.88707,32.08461,59.45329,0,0,0,0,0,0,0,0,0,0,9.2612,3.18796,4.24566,32.56015,50.67765,0,0,0,0,0,0,0,0,0.0014,0.00191,92.50163,90.7462,86.11105,83.27022,74.11194,68.16476,0.00372,0.0026,5.89436,5.94611,5.93968,6.16569,5.99897,4.96833,0.00052,0,0,0,26.84983,3912.99182,324.84337,1248.33636,5977.13755,19235.54424,72634.62435,327994.4898,349.91629,660.88727,1776.25608,4390.80138,13098.65241,41716.89745,0,275.83531,1661.59898,3869.03473,14681.55486,59348.60541,0,0,220.11681,2420.34757,18366.47261,128167.0835,14.45542,59.62862,386.68257,1684.60394,6849.11682,48846.04769,265612.0014,1.2222,0.32056,0,0.01782,0.33316,5.46223,11.69194,0,0,9e-05,0.1562,0.44942,0.10413,0.10413,0,0,5.00000005582,8.99999988642,73.0000007432,380.000007089,297.736064823,350.676359617,783.767232103,937.812224969,2776.41047579,714
"611",-122.28831,37.80352,0,1,0,1,0,1,0,0,0.0692,0.07737,0.07993,0.08303,0.08903,0.06255,0,0,0,7.37179,92.62821,0,0,0,0,0,0,0,0,0,0,0,0,0,21.71474,78.28526,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5498,70.4502,0,0,0,0,0,0,0,0,0,0,0,0,0,33.57084,66.42916,0,0,0,0,0,0,0,0,0,0,1.03021,1.63992,1.65264,41.98364,53.69359,0,0,0,0,0,0,0,0,0,0,7.54664,1.97844,3.42818,31.74601,55.30073,0,0,0,0,0,0,0,0,0,0,87.37179,85.99119,84.23237,82.38702,75.81459,71.41464,0.00662,0.00217,5.77756,5.62787,5.57726,5.4395,5.46979,4.88643,0.00059,0,0,0,30.25396,4307.0399,553.62525,1312.35555,5323.03528,17860.03175,57557.57958,306010.9715,227.0126,530.40078,1409.15381,3525.10564,10631.55023,40355.14261,298.374,685.63751,2673.94647,5513.36544,17504.23954,75804.60835,0,42.44472,504.06907,3693.90432,16502.99501,94214.94274,33.48284,107.55666,510.59165,1991.98361,7634.89557,41057.85239,543129.0784,0.99519,0.37058,0,0.00513,0.17979,5.0684,11.58557,0,0,3e-04,0.20106,0.50948,0.09903,0.09903,0,0,1.9999999152,7.9999996608,25.000001349,358.999989507,392.504974706,787.401026985,968.540152134,1076.61979082,1579.86501448,715
"612",-122.28775,37.80509,0,0,1,0,1,0,0,1,0.11485,0.11883,0.10892,0.10808,0.09801,0.06203,0,0,0,30.51948,69.48052,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95192,55.04808,0,0,0,0,0,0,0,0,0,0,0,0,0,52.07643,47.92357,0,0,0,0,0,0,0,0,0,0,0,2.51654,0.78264,44.82057,51.88025,0,0,0,0,0,0,0,0,0,0,0.0262,1.85995,1.49352,46.00906,50.61124,0,0,0,0,0,0,0,0,0,0,7.35961,1.94821,3.30453,31.23511,56.15254,0,0,0,0,0,0,0,0,0,0,83.47727,78.94952,77.74955,77.14002,75.76381,71.78662,0.00555,0.00161,7.57246,7.39153,6.81381,6.13857,5.75194,5.06492,0.00065,0,0,0,31.9341,4453.35124,151.86626,914.22509,5410.9434,17377.41287,55956.85033,307228.1146,0,284.94415,1432.72245,3567.08448,10869.06059,39847.45174,0,349.15517,2401.47528,5597.63914,17213.32553,75640.09732,67.9115,118.89513,641.56441,2968.36036,15069.01049,93267.02648,13.39036,75.36539,441.00224,1725.53775,7374.97706,41695.11531,542484.2399,0.85981,0.38131,0,0.00218,0.11899,4.76536,11.31191,0,0,0.00038,0.21024,0.51945,0.09836,0.09836,0,0,1.9999999152,8.99999988642,30.0000010477,369.999983407,132.553981949,132.763537357,769.31388236,974.234437872,1662.29644571,716
"613",-122.27223,37.81468,0,0,1,0,0,0,0,1,0.08155,0.10244,0.08236,0.08213,0.08032,0.08804,0,0,0,79.87013,20.12987,0,0,0,0,0,0,0,0,0,0,0,0,0,71.76,28.24,0,0,0,0,0,0,0,0,0,0,0,0,0,38.676,61.324,0,0,0,0,0,0,0,0,0,0,0,0,0.91632,33.62711,65.45657,0,0,0,0,0,0,0,0,0,0,0,0.71527,0.53327,38.9964,59.75506,0,0,0,0,0,0,0,0,0,0,2.80352,2.60063,3.16393,41.37439,49.82412,0,0,0,0,0,0,0,0,0.14187,0,69.38636,71.8136,80.48759,80.97124,79.45936,72.90247,0.0014,5e-04,8.68489,9.96418,8.82791,8.57023,9.36642,12.39356,0.00069,0,0,0,37.18634,4891.76283,692.52607,2429.56055,7972.56879,23443.14867,63564.15835,317015.3758,477.48954,1653.59598,4320.92795,7289.1784,13397.67253,33583.30231,0,15.9533,805.34965,5150.17097,19483.8818,80120.61772,0,110.41132,1236.50834,4712.19547,11466.75316,120252.3026,50.77974,191.03767,1009.87151,3456.17511,11582.0759,70401.11843,544106.0091,0.43242,0.29658,0,0,0.00325,2.4861,8.35294,0,0,4e-05,0.13359,0.41001,0.10083,0.10083,0,0,2.99999996194,25.0000013506,123.000003444,536.000005122,148.561498409,180.596501915,524.067580375,1260.2465789,2543.53451546,717
"614",-122.2704,37.82199,0,0,1,0,0,0,0,1,0.09241,0.0952,0.10529,0.10501,0.0976,0.10419,0,0,0,47.90997,52.09003,0,0,0,0,0,0,0,0,0,0,0,0,0,67.36,32.64,0,0,0,0,0,0,0,0,0,0,0,0,0,66.00816,33.99184,0,0,0,0,0,0,0,0,0,0,0,0,0.46436,62.69839,36.83725,0,0,0,0,0,0,0,0,0,0,0,0.9999,1.10879,47.34487,50.54645,0,0,0,0,0,0,0,0,0,0,1.98173,2.47459,4.94347,48.92822,41.39943,0,0,0,0,0,0,0,0,0.13068,0.0458,75.72347,75.4448,73.50178,73.86887,76.3433,70.83834,0.0011,0.00052,15.50274,15.35811,15.16278,15.39304,14.94831,17.10187,0.00063,0,0,0,48.54707,5780.16862,100.33184,731.03303,4036.60098,18465.59321,70434.71091,380523.9688,0,0,0,1543.19168,6899.5638,65201.35553,0,135.85798,1110.83026,7761.92855,30738.80731,101963.7521,137.41569,301.82092,1118.33497,3044.78258,17497.06965,136512.9164,60.95672,251.44647,1574.39276,4723.39721,16719.55889,88600.63542,556228.486,0.32048,0.28886,0,0,0.00033,1.69792,7.1227,0,0,3e-05,0.12651,0.39977,0.09532,0.09532,0,0,0.9999999576,14.000000299,67.0000022484,495.000011589,186.984861529,188.806838222,215.97478584,768.710130217,2169.03572632,718
"615",-122.27093,37.81985,0,1,0,0,0,0,0,1,0.08236,0.10402,0.10889,0.10267,0.09149,0.0987,0,0,0,51.45631,48.54369,0,0,0,0,0,0,0,0,0,0,0,0,0,64.72,35.28,0,0,0,0,0,0,0,0,0,0,0,0,0.91731,70.00892,29.07377,0,0,0,0,0,0,0,0,0,0,0,0,0.91621,56.48024,42.60355,0,0,0,0,0,0,0,0,0,0,0,0.3887,1.02621,44.08718,54.49791,0,0,0,0,0,0,0,0,0,0,2.34007,2.56788,4.37642,46.78687,43.66903,0,0,0,0,0,0,0,0,0.14188,0.0263,77.6699,73.5112,71.68913,74.94096,77.93982,71.28446,0.00118,0.00052,12.31381,13.06299,13.32845,12.91999,12.88001,15.60325,0.00066,0,0,0,44.71442,5501.50478,196.94442,663.61594,3645.21073,16398.2256,57841.44236,338444.1118,0,0,0,0,0,0,0,0,658.02817,5335.23441,12449.34402,56310.61956,63.2357,325.69702,1705.78746,6409.7433,28674.549,208974.2502,57.71714,238.08319,1540.33175,5772.40994,23060.73988,102236.7721,465987.1754,0.3473,0.29279,0,0,0.00064,1.90298,7.47297,0,0,4e-05,0.13008,0.40491,0.09693,0.09693,0,0,1.9999999152,16.9999995464,71.9999990882,513.000011369,123.418594558,144.850901498,176.33820252,800.101309328,2113.71616965,719
"616",-122.27133,37.8182,0,1,0,0,0,0,0,1,0.09629,0.12883,0.11336,0.09391,0.0867,0.09557,0,0,0,48.23151,51.76849,0,0,0,0,0,0,0,0,0,0,0,0,0.8,77.28,21.92,0,0,0,0,0,0,0,0,0,0,0,0,3.66972,57.03364,39.29664,0,0,0,0,0,0,0,0,0,0,0,0,0.91621,50.0509,49.03289,0,0,0,0,0,0,0,0,0,0,0,0.22893,0.58424,42.98591,56.20092,0,0,0,0,0,0,0,0,0,0,2.30668,2.56183,3.96905,45.12577,45.78914,0,0,0,0,0,0,0,0,0.14188,0.0141,77.40193,69.1872,72.45056,76.69937,78.81989,71.96453,0.00124,0.00052,10.62272,11.32194,11.60981,11.43323,11.56534,14.53296,0.00068,0,0,0,42.1264,5302.56455,308.73159,902.38509,4631.71168,17787.12665,58718.3225,336580.0853,0,0,0,0,0,0,230.99358,467.42935,1591.71984,5540.92417,12544.67972,56620.26169,50.52843,105.23132,1249.56242,7341.66843,27832.48945,208024.4131,63.33585,257.74868,1641.55855,5904.64498,21108.61276,99848.98605,459168.4141,0.37035,0.29491,0,0,0.00106,2.07111,7.74298,0,0,4e-05,0.13202,0.40768,0.09814,0.09814,2.00000010803,2.00000010805,2.99999996194,22.0000006737,84.0000017956,520.999987448,123.346960726,154.602624469,185.364137892,886.467685897,2324.63571919,720
"617",-122.27173,37.81663,0,1,0,0,0,0,0,1,0.09458,0.0983,0.10474,0.09018,0.08416,0.09232,0,0,0,37.13355,62.86645,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8141,66.1859,0,0,0,0,0,0,0,0,0,0,0,0,3.66879,46.75159,49.57962,0,0,0,0,0,0,0,0,0,0,0,0,0.91623,43.33344,55.75033,0,0,0,0,0,0,0,0,0,0,0,0.28855,0.44991,41.15164,58.1099,0,0,0,0,0,0,0,0,0,0,2.31612,2.52372,3.61535,43.20877,48.09768,0,0,0,0,0,0,0,0,0.14187,0.00496,79.00977,80.56891,75.3707,78.48837,79.28545,72.71937,0.00131,0.00051,9.38183,9.46342,10.05233,9.89536,10.44039,13.52166,0.00069,0,0,0,39.7191,5108.35292,153.85087,620.67935,3796.89144,17387.26693,58583.06431,339057.9134,0,0,0,0,0,0,0,0,901.2192,5300.39137,13349.89806,55864.21577,117.2223,257.0757,1719.03949,6919.98055,27726.19514,209551.9538,57.71714,238.08319,1516.74994,5809.85449,21903.29851,101460.7934,462242.3133,0.39662,0.29607,0,0,0.00177,2.25313,8.01931,0,0,4e-05,0.13309,0.40923,0.09939,0.09939,1.00000005402,1.00000005402,3.9999998304,26.9999989438,101.00000134,538.999987228,213.991817938,189.129251323,198.021129563,1025.39134892,2429.93923089,721
"618",-122.27312,37.81165,0,1,0,0,0,1,0,0,0.06557,0.06199,0.06134,0.07026,0.07802,0.07931,0,0,0,2.5974,97.4026,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77564,90.22436,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67554,82.32446,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18376,71.81624,0,0,0,0,0,0,0,0,0,0,0.23685,1.10794,1.0841,38.50134,59.06977,0,0,0,0,0,0,0,0,0,0,4.81327,2.72413,2.769,39.11131,50.34889,0,0,0,0,0,0,0,0,0.14187,0,87.00974,86.32452,85.24277,82.88757,78.6337,71.70814,0.00157,0.00057,7.30654,7.50111,7.87145,8.08569,8.57117,10.56825,0.00065,0,0,0,33.52342,4550.13771,354.92239,998.14989,6054.04762,21161.65794,71520.07443,386681.681,0,0,1187.63179,3475.28562,7758.32508,68975.88654,179.87767,363.43828,1438.85341,6890.0515,29951.58025,104727.0205,7.71983,156.94884,1071.69112,4661.75561,19917.91926,126939.0933,60.95672,210.509,1270.34249,4714.07231,16373.99802,83583.55654,552822.6923,0.51014,0.29544,0,2e-05,0.00912,2.93574,8.94326,0,0,4e-05,0.13261,0.40888,0.10324,0.10324,0,0,0,33.9999990937,162.000005093,518.000005342,813.077303746,1148.69132774,1247.12666143,1375.05002314,3611.83416451,723
"619",-122.26953,37.82536,1,0,0,1,0,0,0,1,0.12097,0.12625,0.09243,0.09634,0.10253,0.11536,0,0,0,64.30868,35.69132,0,0,0,0,0,0,0,0,0,0,0,0,0,66.50641,33.49359,0,0,0,0,0,0,0,0,0,0,0,0,0,48.50841,51.49159,0,0,0,0,0,0,0,0,0,0,0,0,0,52.58788,47.41212,0,0,0,0,0,0,0,0,0,0,0,0.82993,0.74725,53.03194,45.39088,0,0,0,0,0,0,0,0,0,0,0.79338,2.94738,5.68512,51.7669,38.51102,0,0,0,0,0,0,0,0,0.0508,0.0469,73.37942,71.50962,77.64457,76.83229,75.23955,70.29254,0.00099,0.00052,19.00039,19.88438,19.99732,19.17635,18.83627,19.86837,0.00056,0,0,0,55.71232,6262.61066,361.84961,791.73982,4544.89734,14745.04806,57542.8059,225959.0765,336.60327,635.48626,1564.86482,3837.70052,5887.24537,20237.45248,0,0,1015.2701,4975.69716,15976.39109,47580.04167,0,0,445.43546,1419.1775,10671.99287,83836.86474,8.09434,33.38914,223.28052,1133.56795,5635.13823,34797.19554,248427.285,0.28443,0.27988,0,0,0.00012,1.40676,6.57766,0,0,2e-05,0.11837,0.38787,0.09274,0.09274,0,0,0.9999999576,11.9999998478,59.0000004435,428.000006482,159.973167607,290.301070417,444.066840206,846.942214131,2289.20903959,724
"620",-122.27,37.82355,0,1,0,0,0,0,0,1,0.12508,0.13223,0.10575,0.10108,0.0994,0.10933,0,0,0,51.30719,48.69281,0,0,0,0,0,0,0,0,0,0,0,0,0,69.42215,30.57785,0,0,0,0,0,0,0,0,0,0,0,0,0,55.77217,44.22783,0,0,0,0,0,0,0,0,0,0,0,0,0,59.44003,40.55997,0,0,0,0,0,0,0,0,0,0,0,0.83627,0.96267,49.37279,48.82826,0,0,0,0,0,0,0,0,0,0,1.48702,2.57944,5.32135,50.19902,40.12548,0,0,0,0,0,0,0,0,0.0966,0.0469,76.22549,70.41091,75.90214,75.32599,76.01841,70.61521,0.00105,0.00052,17.12615,17.68393,17.53377,17.06501,16.65509,18.30973,6e-04,0,0,0,51.61819,5992.40725,132.36217,650.25698,3426.24853,14515.58838,73650.30052,355027.6072,0,0,0,0,13727.52282,57589.53907,36.25976,573.26327,2061.58377,6934.00454,30405.00098,93872.60945,0,0,438.07859,3053.44601,10969.84271,130787.0878,30.69545,156.33963,1145.55491,4885.11463,16048.22734,85190.38388,553379.9632,0.30323,0.28516,0,0,2e-04,1.56068,6.87338,0,0,3e-05,0.12315,0.3949,0.09415,0.09415,0,0,0,10.0000001113,56.000001196,447.999982434,220.007037474,206.794392066,445.850336302,808.744744288,2240.92927879,725
"621",-122.27984,37.80535,0,1,0,0,0,0,0,1,0.11799,0.13041,0.13235,0.10923,0.08461,0.06409,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07674,91.1271,4.79616,0,0,0,0,0,0,0,0,0,0,0,0,3.67019,81.80196,14.52785,0,0,0,0,0,0,0,0,0,0,0,1.82993,1.71854,57.89892,38.55261,0,0,0,0,0,0,0,0,0,0,0,1.66525,1.15812,37.26899,59.90764,0,0,0,0,0,0,0,0,0,0,8.44635,2.93749,3.36323,32.73038,52.34064,0,0,0,0,0,0,0,0,0.0904,0,58.38339,60.67626,64.41506,71.71214,78.59387,69.47274,0.00259,0.00113,10.44036,8.99954,9.23077,9.27535,7.93897,6.27186,0.00061,0,0,0,29.31115,4137.1925,446.78761,1252.77725,6589.8981,26603.6062,72750.91526,302375.128,357.7575,781.26912,2355.89839,3995.78095,8457.95313,38582.24101,0,0,0,5948.86334,18396.01252,53988.26483,0,0,0,3026.28215,14872.12564,118393.7306,14.45542,59.62862,381.91175,1374.83358,5614.12719,46584.00888,262320.7856,0.86474,0.31751,0,0.00199,0.10283,4.43357,10.69367,0,0,8e-05,0.15306,0.44178,0.10422,0.10422,0,0,0.9999999576,14.000000299,143.999998176,411.999982874,166.116243843,392.094664806,628.299159342,1544.03751874,4135.93615272,726
"622",-122.27674,37.80965,0,1,0,0,0,1,0,0,0.11471,0.12014,0.1192,0.08797,0.08754,0.06987,0,0,0,95.85987,4.14013,0,0,0,0,0,0,0,0,0,0,0,0,0,87.85942,12.14058,0,0,0,0,0,0,0,0,0,0,0,1.78617,0,61.86527,36.34856,0,0,0,0,0,0,0,0,0,0,0,0.91618,0,46.18101,52.90282,0,0,0,0,0,0,0,0,0,0,0,1.63428,1.4292,40.48488,56.45165,0,0,0,0,0,0,0,0,0,0,6.34558,2.70797,2.5872,35.24043,52.88543,0,0,0,0,0,0,0,0,0.14187,0,70.92675,69.14537,71.97652,77.03232,77.63308,71.31238,0.00192,7e-04,8.27982,7.7559,8.65743,8.56381,8.26656,8.417,0.00071,0,0,0,33.0168,4497.16988,150.81028,507.53525,5899.70603,23535.12516,71532.55348,321082.0533,0,0,1857.65378,6637.47881,16050.79276,35911.46955,105.49753,302.05249,1628.93249,7221.74784,21061.29701,79528.85604,0,0,705.24839,4194.83418,14231.41662,118644.6197,46.26357,190.83721,1166.81813,3667.29333,11927.57388,64801.23043,544320.5936,0.59866,0.31608,0,9e-05,0.02197,3.43064,9.60998,0,0,8e-05,0.15149,0.4374,0.10258,0.10258,0,1.00000005402,0.9999999576,11.9999998478,157.000002539,441.000012269,0,20.3915917002,28.7430691728,1241.85912645,3902.59692719,727
"623",-122.27662,37.80983,0,1,0,0,0,1,0,0,0.11471,0.12014,0.1192,0.08797,0.08754,0.06987,0,0,0,95.85987,4.14013,0,0,0,0,0,0,0,0,0,0,0,0,0,87.85942,12.14058,0,0,0,0,0,0,0,0,0,0,0,1.78617,0,61.86527,36.34856,0,0,0,0,0,0,0,0,0,0,0,0.91618,0,46.18101,52.90282,0,0,0,0,0,0,0,0,0,0,0,1.63428,1.4292,40.48488,56.45165,0,0,0,0,0,0,0,0,0,0,6.34558,2.70797,2.5872,35.24043,52.88543,0,0,0,0,0,0,0,0,0.14187,0,70.92675,69.14537,71.97652,77.03232,77.63308,71.31238,0.00192,7e-04,8.27982,7.7559,8.65743,8.56381,8.26656,8.417,0.00071,0,0,0,33.0168,4497.16988,150.81028,507.53525,5899.70603,23535.12516,71532.55348,321082.0533,0,0,1857.65378,6637.47881,16050.79276,35911.46955,105.49753,302.05249,1628.93249,7221.74784,21061.29701,79528.85604,0,0,705.24839,4194.83418,14231.41662,118644.6197,46.26357,190.83721,1166.81813,3667.29333,11927.57388,64801.23043,544320.5936,0.59866,0.31608,0,9e-05,0.02197,3.43064,9.60998,0,0,8e-05,0.15149,0.4374,0.10258,0.10258,0,1.00000005402,0.9999999576,11.9999998478,158.999994417,443.999994375,0,20.6040565594,28.6624243507,1226.22785848,3862.14792109,728
"624",-122.27457,37.81317,0,1,0,0,0,1,0,0,0.07702,0.05151,0.07203,0.08136,0.0817,0.08022,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39841,99.60159,0,0,0,0,0,0,0,0,0,0,0,0,0,23.79679,76.20321,0,0,0,0,0,0,0,0,0,0,0,0,0.0541,36.83088,63.11502,0,0,0,0,0,0,0,0,0,0,0,0.85041,0.95452,40.60816,57.58691,0,0,0,0,0,0,0,0,0,0,4.14475,2.53773,2.64719,39.49802,50.9389,0,0,0,0,0,0,0,0,0.14187,0,85.50641,89.88606,84.72409,80.85033,78.54743,72.4906,0.00158,0.00054,6.57746,6.63642,7.29446,7.76201,8.44955,10.69771,0.00075,0,0,0,36.53124,4820.77656,292.86802,984.10698,4274.82019,19257.75027,70765.0207,406566.3546,0,0,0,2669.57876,8822.13417,76249.4217,143.19435,360.53644,1626.60257,8460.82121,21668.07859,105429.839,85.90483,511.55802,2370.66568,7246.93118,27500.4742,136857.3225,41.18377,159.46189,939.09578,3618.37724,16049.37498,83556.57227,552044.1394,0.47801,0.31108,0,1e-05,0.0063,2.79341,8.81112,0,0,6e-05,0.14683,0.42983,0.1008,0.1008,0,0,1.9999999152,10.0000001113,131.000005246,502.999987687,680.14798149,886.978026625,1113.05951192,1275.65932202,2848.43360769,729
"625",-122.27468,37.813,0,1,0,1,0,1,0,0,0.06749,0.05123,0.07114,0.08111,0.08236,0.07944,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67598,98.32402,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35534,77.64466,0,0,0,0,0,0,0,0,0,0,0,0,0,36.50132,63.49868,0,0,0,0,0,0,0,0,0,0,0,1.06112,1.02218,40.53334,57.38336,0,0,0,0,0,0,0,0,0,0,4.29473,2.53694,2.65021,39.20261,51.0821,0,0,0,0,0,0,0,0,0.14187,0,89.33866,88.8747,84.93946,81.04038,78.29241,72.42498,0.0016,0.00054,6.48014,6.60483,7.25569,7.76132,8.39368,10.53092,0.00075,0,0,0,36.27956,4798.21482,370.38634,1405.21493,6970.55562,21313.1993,70739.96547,389826.1952,283.76776,794.5247,1753.81899,3555.04356,8042.53203,70866.20221,88.86404,368.47634,2787.1148,6723.60551,27663.13159,105255.1453,0,66.85973,1289.73595,6025.42533,21484.14193,125395.3602,28.20674,120.44656,944.88747,4112.9731,16230.78375,81329.36757,551375.9869,0.48479,0.31164,0,1e-05,0.00687,2.83369,8.86515,0,0,7e-05,0.14734,0.4306,0.10092,0.10092,0,0,1.9999999152,11.0000003369,132.999997127,502.999987687,488.814288172,867.294012119,1113.39797265,1273.48362344,2892.48125182,730
"626",-122.27635,37.81046,0,1,0,0,0,0,0,1,0.11947,0.11678,0.10418,0.08612,0.08679,0.07167,0,0,0,88.42444,11.57556,0,0,0,0,0,0,0,0,0,0,0,0,0,84.02556,15.97444,0,0,0,0,0,0,0,0,0,0,0,0.28033,0,55.49185,44.22783,0,0,0,0,0,0,0,0,0,0,0,0.91656,0,40.98402,58.09942,0,0,0,0,0,0,0,0,0,0,0,1.67883,1.48805,40.38569,56.44743,0,0,0,0,0,0,0,0,0,0,5.90008,2.64741,2.52435,35.99948,52.69528,0,0,0,0,0,0,0,0,0.14187,0,71.09003,70.15815,76.01121,78.30106,77.62478,71.62441,0.00185,0.00066,8.46254,8.12535,8.48823,8.20297,8.23832,8.83318,0.00072,0,0,0,33.74654,4566.00563,249.53922,786.95492,3903.94163,14897.98221,75865.83968,413225.0215,0,0,0,899.94363,20274.9402,74924.75445,0,251.11897,1049.51686,3532.22198,17308.94087,104488.5266,137.11092,289.20022,2242.02093,8479.46665,28207.18899,150407.361,41.18377,169.88305,1098.34056,4305.95327,14073.66688,84490.05081,549167.1274,0.56878,0.3158,0,6e-05,0.01694,3.28803,9.44158,0,0,7e-05,0.15121,0.43676,0.10219,0.10219,0,0,0.9999999576,11.0000003369,158.999994417,455.999994228,0,17.7227808855,28.0898265112,1261.05588859,3655.33203233,731
